episode,return,mean_critic_loss,mean_return,std_return
107,-439.7463667176951,14.334832916302341,,
108,-17.358763502513153,12.845560688018798,,
109,-20.50390495177821,12.896960508823394,,
110,29.105533140335382,14.525933545297352,,
111,-624.1592625020974,14.155624194268169,,
112,-175.0050513091703,10.220940130728263,,
113,12.745288749468196,15.483906462192536,,
114,5.563414488849193,14.00031882238388,,
115,-189.15284606513111,13.109421740637885,,
116,15.68860938372615,13.31601968717575,,
117,-206.76350673283656,12.966750079393387,,
118,-339.5942165655059,13.296750817288125,,
119,-240.02449814073296,14.32263708597905,,
120,-235.04861307103147,16.492991488214603,-70.75697216961754,59.9864505503502
121,-21.066558054356257,12.969447494029998,,
122,-355.59698631149035,8.271903998511178,,
123,-168.94046118690562,13.268862698628352,,
124,-189.69023031167256,14.581495031846307,,
125,-137.8403224343779,23.783340411716036,,
126,-214.37542923684987,10.820644050836563,,
127,-163.2404956442511,13.00868537870504,,
128,-26.60477335238795,16.864319495201112,,
129,-365.27681227973164,13.915925679179285,,
130,-6.813227706394528,9.786468823750814,,
131,11.169043620784095,23.2868987334402,,
132,-11.698361105989973,14.023721495509148,,
133,-79.83167929586254,17.314635790348053,,
134,-26.477468134043775,14.285983559131623,,
135,-177.47089040559518,11.269929647445679,,
136,-44.503860972855875,18.149264019012453,,
137,-42.58912778534391,15.259069787979126,,
138,10.971903916752739,16.541369683504104,,
139,-15.45572233064503,13.187501577854157,,
140,-60.01322241918194,13.380520174264907,-98.34343274871917,114.44195923132669
141,-213.70942553508394,8.501370919489228,,
142,-79.4290329625366,12.91320407140255,,
143,-486.7550835093444,15.226635012897933,,
144,-12.438540441181974,12.701591828823089,,
145,-20.6174242213977,13.832233820438384,,
146,0.4975601340703113,14.67050084400177,,
147,-30.161656907444506,16.435045189619064,,
148,11.973626898766831,14.732784374713898,,
149,45.79868784940437,16.42708117687702,,
150,50.20442087464513,15.635831345558167,,
151,-7.859937162880488,15.500169949412346,,
152,30.144949596638988,16.936067547559738,,
153,6.850521957387481,13.264834050893784,,
154,36.64863036671267,12.097889531135559,,
155,-88.94957378496798,16.777508083581925,,
156,-35.81412915055779,14.269278804540635,,
157,8.55567474087258,12.9314708673954,,
158,-38.38035755111682,15.638464116811752,,
159,-22.179717570112885,14.234114190578461,,
160,-10.885416964247474,15.80226404285431,-42.04179709582978,17.016728502788386
161,-70.8425534659923,16.143821909666062,,
162,-62.99880765410499,15.84280360613815,,
163,-78.31654554104094,14.868084540027185,,
164,-53.180738993573854,16.71091706097126,,
165,25.986396100690946,17.667057940959932,,
166,15.319408694369415,16.220879752159117,,
167,-38.579517177997495,15.06780083978176,,
168,30.943669837809736,16.141465037584304,,
169,-17.00089311460519,15.893633761286736,,
170,11.254306437980063,15.15292018175125,,
171,20.32920056256894,19.92410285115242,,
172,-26.764161454570626,14.562258640646935,,
173,13.438356996811596,19.17781126379967,,
174,-17.456956203229847,15.56924621129036,,
175,-9.746337611945144,16.460366945028305,,
176,-4.463153167628176,16.343787127017976,,
177,10.701805740958907,15.502602657079697,,
178,27.156225675191,15.27865418291092,,
179,4.872307919459882,14.87478927063942,,
180,-9.26321478891674,14.763626790881156,-4.988741054990267,22.93897463629461
181,21.868059218147273,14.040214473843575,,
182,-12.848900491452484,15.123969259381294,,
183,-3.1725649891928365,14.417536282300949,,
184,-19.879009709006585,15.287617145419121,,
185,-69.82899643526413,15.468942033052445,,
186,-23.650999213366386,14.902778820633888,,
187,-52.80989584017699,16.633939007520677,,
188,-199.75896772529694,13.570333285850682,,
189,-211.44981481284677,14.995725793633062,,
190,42.102250203598516,14.234551040432121,,
191,-36.607638648791585,16.9577362087965,,
192,-129.77625244041775,14.79733716757276,,
193,-155.67905518425044,16.92863767369684,,
194,-51.27765476554805,14.832047756910324,,
195,-18.892659534202892,15.822283742785453,,
196,-163.91362863954373,16.338183491652682,,
197,-247.73545221530193,17.88602208108344,,
198,-116.949496315833,20.169066121621793,,
199,-111.17694199791433,18.252458693342728,,
200,-152.65178838495203,16.431632592752287,-122.13059075352994,45.514765824164414
201,-198.43854548844558,16.79196756309933,,
202,-126.42220138043965,23.3355095111572,,
203,-100.27375691010145,21.206607728378444,,
204,-88.49239215572622,17.4441056470815,,
205,-50.58966744259383,18.49966178393364,,
206,-15.608184155642997,17.517221843957902,,
207,-23.774013107494593,14.155219235777855,,
208,-20.92308219470005,14.914796081781388,,
209,-17.841758202469414,16.61200213098526,,
210,-13.613996996075661,17.43022727251053,,
211,-50.599857680852836,17.80808832335472,,
212,4.073209924745055,19.481958411097526,,
213,-20.549664793618057,14.813008479833602,,
214,-4.591467763772103,19.61854454934597,,
215,-18.725341178947296,17.239076006412507,,
216,-26.042929741501176,14.257860887169837,,
217,-49.22865895937594,14.429747970342635,,
218,8.78182655084952,13.895637758851052,,
219,-51.36132545428156,14.407315067648888,,
220,-19.93496806636696,16.33112976682186,-125.33486700742064,44.22515547054723
221,-33.77150568462054,14.772459908246994,,
222,-269.8625825636068,17.45092734462487,,
223,-167.3815545300696,15.737821111659041,,
224,-102.7166202784483,18.451274931430817,,
225,-55.03158837107447,14.543786791682244,,
226,-86.08097494524796,18.42583499670029,,
227,-127.56008493015315,21.10831523740952,,
228,-140.79565121851155,16.121664806962013,,
229,-99.23872700105596,15.349035798044472,,
230,-324.81889502276823,16.68916686297868,,
231,-145.32012549988156,21.365208211927317,,
232,-120.65276143860405,19.936638317142034,,
233,-82.50958434372386,18.277580333352088,,
234,-264.1108300445156,18.20926271637609,,
235,-293.6198849065353,15.806739684629338,,
236,-438.15286806953225,14.363861497597172,,
237,-194.68220799614946,16.75370278096199,,
238,-160.32736606270296,23.89772909092903,,
239,-108.06369202474984,20.021507043719293,,
240,-124.70993939129396,20.160671818852425,-221.9393257856651,66.29418878578905
241,-412.57602115681823,20.00140865538873,,
242,-392.5413723701473,22.434287472281277,,
243,3.2869688045913463,17.961794501781462,,
244,-89.4468182709499,20.522588214755057,,
245,-421.63912238610754,26.048294985847633,,
246,-49.618609636751785,20.11470753002167,,
247,-161.68201523700128,21.264627714395523,,
248,-138.3385463330295,23.735465493641403,,
249,-59.548767527353014,19.196351194381712,,
250,-115.2262071357159,17.05713656914234,,
251,-128.555807142705,17.814502557039262,,
252,-60.40700667933087,19.065380596518516,,
253,-44.426135169386974,20.711019078850747,,
254,-32.213862109752604,20.3475702534914,,
255,-64.42591322366731,23.388413858652115,,
256,-18.7996474832211,23.233253750801087,,
257,-29.128898062358935,17.8795848133564,,
258,-58.970572152708975,20.70578779888153,,
259,-1.721641541057463,20.33939365565777,,
260,-44.67064239075824,22.734995873093606,-75.4422052317827,39.2469153590681
261,-49.933817118215636,22.646264865517615,,
262,-9.428185419096392,16.50928624498844,,
263,-145.26246417272003,16.445271652326266,,
264,-48.31381449813164,22.289765070438385,,
265,-80.55924270604308,21.010675122976302,,
266,-12.098773416384669,17.73957594680786,,
267,-62.902277621392294,17.09277825498581,,
268,-177.39174420588324,22.626376140396054,,
269,-48.80919642019674,17.408463387966155,,
270,-85.2640896957505,20.284133133769036,,
271,-396.8833970617662,17.19187188358643,,
272,-37.55024414650538,15.455428891062736,,
273,-47.536415779152335,21.99469624888897,,
274,-91.08905821489317,17.974735960006715,,
275,-108.54987223239291,22.5782114726305,,
276,-75.13557935309711,18.24305605649948,,
277,-31.03248885334935,18.49992931807041,,
278,-123.98926092510831,21.563827082037925,,
279,-129.99862812214,18.60208188199997,,
280,-43.60151539220304,15.62814486169815,-15.806718336542867,31.96517201666004
281,26.082645708469094,22.127809489130975,,
282,-28.307489458372324,16.174888924241067,,
283,-28.935168121321198,16.975034600377082,,
284,-6.357676646570797,15.76845636165142,,
285,-3.806973095144926,22.543235357403756,,
286,2.0370966645397943,20.504927106142045,,
287,-34.44628380419517,16.013097270965577,,
288,-51.44030727140662,16.952830124258995,,
289,-82.47297551011307,18.384157398939134,,
290,-33.77536418874622,16.450142134070397,,
291,-33.10638480202922,15.949776775836945,,
292,-46.4237186038413,18.6440356464386,,
293,-3.4587931308588082,16.596813103556634,,
294,13.427922811930852,15.963381023168564,,
295,-2.6565445151273805,19.549978216409684,,
296,-4.784536095871238,16.68867203605175,,
297,26.565150523559044,14.309753420829773,,
298,-4.317333202629571,14.576401250123977,,
299,-1.5429636591017122,18.865427036762238,,
300,7.827382825529925,17.162429166078567,-16.329135607779484,13.399789160741891
301,19.615611866059037,21.486014385700226,,
302,-28.67997355257956,19.181641760706903,,
303,158.0168659930444,19.558616432087533,,
304,-17.46414175621021,17.182501577496527,,
305,28.661886676609793,16.068818040132523,,
306,221.69324295927908,18.773989192049974,,
307,-98.62159528391916,15.724360603570938,,
308,30.195208570425475,20.080086987018586,,
309,-115.53158357298335,17.184569875836374,,
310,-98.22195305730307,20.27436839258671,,
311,-101.18116921834002,16.932922440409662,,
312,-102.21325995698496,15.115329689025879,,
313,-74.87741741897129,15.994359080791474,,
314,16.28685946659579,16.621783049464227,,
315,-35.784172053112506,16.701598749756812,,
316,122.43750411896808,18.384659637387305,,
317,140.47376797648838,15.572653906611436,,
318,-98.46925596830492,20.07719119119644,,
319,167.5007031730125,14.050358286925725,,
320,-28.669519352866747,15.453145627379417,-79.45650227457588,22.426573976282302
321,-275.45742550047345,16.33671859794595,,
322,164.460971650283,20.79577544637506,,
323,-124.00742303507995,16.44480737555027,,
324,209.72161143695422,21.734804689763774,,
325,210.14527640991366,15.486467014794325,,
326,120.2983184091796,14.525902716976821,,
327,184.8820882768046,17.69813535659294,,
328,-43.25816279236477,18.95155290353298,,
329,165.25063140819316,16.39897512558167,,
330,-54.60838135019594,16.433764666318893,,
331,-48.949868383635504,16.525195164680483,,
332,157.606952844016,20.772840654435207,,
333,-163.105677700674,14.304456871392121,,
334,196.5290395290167,14.812774492701903,,
335,40.69755450920604,11.690520757099367,,
336,-13.299236439199204,18.614797201156616,,
337,-203.94604206667037,19.38003436413156,,
338,210.63370432160835,15.785155063205295,,
339,-2.7514686716182126,12.50252918658718,,
340,10.416814454809678,11.494586475372314,78.89127890669633,91.83191201208182
341,-28.464920986591874,17.080300758838654,,
342,-33.59276880483207,14.94389193880558,,
343,60.81734303825762,15.634985650241376,,
344,21.23889438087124,13.702346090078354,,
345,1.2538908059647587,16.989301300287245,,
346,-23.969410870134062,15.189859583377839,,
347,-14.278239065238179,16.133425443291664,,
348,-53.61871824105908,13.1479195022583,,
349,-5.273241822306935,15.878101541280746,,
350,-4.055832527113222,17.141434534609317,,
351,159.6364006494976,13.271146445274352,,
352,13.312766837424016,15.92843845295906,,
353,-49.37847876054917,12.378491609215736,,
354,24.288035252200185,13.591186604976654,,
355,-41.855313484834525,15.506607194066047,,
356,31.745333439237786,17.519112553715704,,
357,28.63169502081115,14.036671388149262,,
358,58.39498453038676,16.75894931924343,,
359,177.75542307047328,16.573115741540185,,
360,212.95251898752326,12.633478259938395,64.51482797787995,88.54970461638207
361,37.05823071100184,14.474255153357984,,
362,26.878649011032046,16.221157690644265,,
363,21.078827201549096,18.429999094843865,,
364,-28.994213201722587,17.48739592278004,,
365,-17.611264589584078,14.372624120712281,,
366,-26.9601168078219,12.831485453009606,,
367,-36.13744541531775,14.608704188466072,,
368,-83.78705892664915,14.132030426323414,,
369,44.03925343260349,17.247321640602266,,
370,-42.15864142986857,14.610701485276222,,
371,11.97922080507741,13.902707430005073,,
372,144.89966711344758,14.753225771495936,,
373,39.44466433439094,16.569034923672675,,
374,-68.54814966870845,10.761627924382687,,
375,-12.43339010517945,13.622675228476524,,
376,-43.048335524717366,14.026831953644752,,
377,-32.623340217226755,14.888100144386291,,
378,-52.700991514909866,17.953185740232467,,
379,226.29480893200554,14.448763957397997,,
380,-52.582586168206056,13.524220979511737,-42.664232869944385,9.166890350669718
381,-47.4625802507739,14.041445530414581,,
382,188.62530185387166,13.006281724559747,,
383,194.0507819786759,10.368809894714135,,
384,-27.060958450308664,12.822949986100197,,
385,164.03202003276886,13.704694934791387,,
386,141.4595183814999,11.520542650971384,,
387,14.273675683005063,13.782002964138984,,
388,168.2377595927132,12.87735309092594,,
389,38.6180078349121,11.924500931501388,,
390,-109.99527602640472,13.367173046946526,,
391,-60.289416297732004,12.517461771349753,,
392,174.97816745485426,11.371168669625002,,
393,189.3441031548022,15.015030589314412,,
394,213.5700322316252,16.31399974072421,,
395,257.9250693522457,11.470143904115842,,
396,183.25104540108487,10.60000557581685,,
397,165.66164996592326,16.06000829784851,,
398,195.82764907240036,13.92639453557437,,
399,31.017734311591457,12.165940587997436,,
400,201.64824633306432,12.96058986652668,108.41819696808366,74.86915903709192
401,193.71206577660337,14.180699288706286,,
402,222.6586076739357,11.784585536926906,,
403,230.63896365520947,10.259280450533227,,
404,166.70833657154685,11.347222058946251,,
405,203.42292318726317,12.984324541565748,,
406,207.7968490466173,17.102828557798247,,
407,212.67385554898587,14.306975742460976,,
408,162.7294117719522,11.381468338516605,,
409,157.7569023942907,16.415085791235818,,
410,266.3052189827206,14.94712325004698,,
411,45.531455289808,13.259959910988808,,
412,-4.60344408609574,11.969074540555477,,
413,-58.24227759105463,13.501548140406609,,
414,27.64059860702572,12.78435710978508,,
415,175.6288410245999,13.14257727197675,,
416,187.16549364229837,11.699253302241425,,
417,-155.1958690784898,11.45892901057005,,
418,199.4867152951261,8.050780298572896,,
419,241.085187707432,13.266628481237229,,
420,223.64510624203453,14.2830789948211,199.0259803751417,19.204118751079577
421,189.38410125199522,11.70688316837669,,
422,230.0177447172709,9.121511353112256,,
423,198.0418447297534,12.42933468406017,,
424,166.2713414984379,12.957494674760841,,
425,168.54353265065754,12.668671868680939,,
426,-49.98553282522491,14.409550733804704,,
427,34.46600235602688,12.625971071976275,,
428,-108.19324758682119,14.305160679996014,,
429,232.58044859102625,9.410901325770787,,
430,226.41458910383116,11.914896156558072,,
431,-60.81986402562172,12.334894723117351,,
432,201.84476953902825,13.621231941451803,,
433,181.30040416963647,13.492482647717557,,
434,229.00798207934136,11.094064923137353,,
435,193.31547486358704,12.397831021790795,,
436,-27.127820436718352,11.26114260536979,,
437,-55.42356263819793,10.936541056910226,,
438,17.315886514708396,13.85495894198515,,
439,201.82422192494607,11.655221909558726,,
440,156.40189190498518,15.306745353513039,148.5727623647088,112.53343829526132
441,277.6377254877152,12.694749429177826,,
442,10.883400399002266,10.226538861632347,,
443,263.90689870288395,14.97248520615039,,
444,36.20228148613097,18.855425539525967,,
445,165.86061256188808,11.468026805822896,,
446,202.35172623741272,12.978347098011346,,
447,269.88791354360785,14.713661850097361,,
448,-57.461032689307046,11.470612462222576,,
449,223.16942432967167,10.53761691568603,,
450,32.359806736562085,16.874616760849953,,
451,209.0230583987766,11.248259303766654,,
452,-43.81882158886154,12.485445775330067,,
453,-49.40149939310501,18.183668429493903,,
454,212.24712895508165,9.668916726045394,,
455,-29.269663678954327,13.528343878567219,,
456,290.2079116868462,11.464906977469388,,
457,275.3434402093669,13.72935941684171,,
458,201.56212426997192,11.286429734304715,,
459,148.6474325544587,14.45554315602338,,
460,105.70355112728394,13.574746535073063,214.8071128390474,66.4636530818056
461,-83.45266293485686,14.097687418401241,,
462,292.82202198050675,9.7383701009997,,
463,183.83581884395318,10.989956737021961,,
464,235.04166741960336,13.751389635314823,,
465,245.69718343957393,13.377215271904355,,
466,-35.050602829984754,14.195570355653762,,
467,-78.9667119107935,15.41918050211668,,
468,62.10521562840755,15.370978319408254,,
469,242.30699196898712,12.243019634850171,,
470,165.88625495987858,16.601293221835434,,
471,294.74340428012795,10.986910217193536,,
472,-37.166301366430325,10.7330750533678,,
473,157.3931614114922,11.514940511072236,,
474,191.36891486643867,9.38208389970729,,
475,-28.889918816684812,12.416301289012441,,
476,-463.82878158045816,12.369299681912297,,
477,273.5699915286332,10.691829781608277,,
478,-78.38527208933277,13.046601036548614,,
479,166.10781685068017,16.72927856786607,,
480,-32.77887452081256,13.414279750585557,111.80324581602966,228.98450137714025
481,234.53577985929016,10.614538604078202,,
482,142.03205457255464,16.954480795959157,,
483,-301.1360478774232,13.355500883536955,,
484,177.70734782346312,14.707692678291274,,
485,236.4106980782381,12.485645323158593,,
486,130.88111061632424,13.582788417222856,,
487,200.93982620704384,19.582672279158075,,
488,201.04848918485206,17.00687238246253,,
489,305.2281021442029,11.243380785689634,,
490,-116.43040370805748,11.368782196855786,,
491,301.1387679830607,17.92798201661361,,
492,191.65891615169318,9.619360020546498,,
493,149.74752880771877,21.219723742145923,,
494,123.04160384799948,12.6913430364445,,
495,169.62225353417247,10.438686677172214,,
496,265.08669614683083,17.71024523531949,,
497,199.26254512707936,15.250780892891374,,
498,288.07152036742787,15.92075907504734,,
499,200.0461837641525,13.446290285246713,,
500,195.2271836542179,13.369638873530286,224.21462528237362,25.83890390967732
