episode,return,mean_critic_loss,mean_return,std_return
156,-116.35745977744324,13.403511877536774,,
157,-226.85532129042642,9.310625567436219,,
158,-177.9301416803995,9.952905681312084,,
159,-169.35446323827244,10.447772452954588,,
160,-201.38599117663057,10.649069088903948,-129.89628037621856,67.20669613268878
161,-79.7453301050724,12.516464944124222,,
162,-31.802599399677177,9.568474314451217,,
163,-29.68753376205165,13.378612869381904,,
164,-57.57881308632426,12.765323102593422,,
165,-32.155199230012855,12.55397306418419,,
166,-18.08790927346419,11.338901755928994,,
167,22.68608531870168,11.7234806163311,,
168,-76.25716281266035,11.425484840273857,,
169,-212.1979150790427,8.886738631010056,,
170,-21.623421154716965,12.276538164138794,,
171,-40.16690192018332,12.877559831619262,,
172,-45.08598649811319,11.444598414897918,,
173,141.72939763886808,12.682787097155392,,
174,-150.07797657398066,11.397209102190457,,
175,191.9963340652087,13.251551680573046,,
176,198.96242096878274,15.030014625068084,,
177,-104.29395346944433,10.415877859265196,,
178,260.1241214959558,13.807131736969747,,
179,218.73894980439275,12.242791997391208,,
180,-243.44339703622373,10.844244711279869,66.84747043902401,226.43098132282356
181,216.23084618259435,16.94067434572719,,
182,66.96268446312935,13.261518365979194,,
183,82.96510411131074,13.814572363615037,,
184,189.59693697123032,13.45329071498395,,
185,222.606703626081,11.050944920796066,,
186,55.8475193342752,12.454328045129776,,
187,164.185175009962,13.3464373546666,,
188,-124.25856947030792,12.437174600766117,,
189,-254.8835947530872,14.16741531534749,,
190,-96.7667946415188,10.232534526199695,,
191,-256.6566158560296,11.826720103084504,,
192,-213.9700007397713,14.320903496080467,,
193,-238.02046954868192,13.754690057794813,,
194,-231.26252522781442,11.802062341978605,,
195,-118.83127244361566,13.746697705626488,,
196,-69.69008103907782,11.794292101264,,
197,-62.804195804501866,14.299532114624977,,
198,-145.59409939342055,14.757358799934387,,
199,-190.50817062676853,14.89717562675476,,
200,3.548928292917372,13.402023592829705,-61.87544917414781,36.307976738438434
201,5.712051206729316,12.322203779339791,,
202,-21.60301100517065,13.384128174364566,,
203,-62.5539970947021,13.16248528778553,,
204,-46.61032962156475,12.450735783576965,,
205,-47.176261541236,14.951351274132728,,
206,-26.431698155085954,11.581322420835495,,
207,-43.89990715049758,13.880315639734269,,
208,183.21147440016696,11.240805865853265,,
209,-171.81291112782884,14.562628489136696,,
210,-218.7713560609521,14.026163267016411,,
211,166.70809191892366,12.800675804617784,,
212,67.54186320257273,12.908421478509903,,
213,-8.793139631966008,12.324473450064659,,
214,181.94948328006524,14.441691778100793,,
215,104.82010212414492,15.489721121454458,,
216,-21.447640464750265,13.42344860124588,,
217,-22.14876945085382,11.56369468486309,,
218,-33.64990272527037,13.87315437734127,,
219,-35.01209082076312,11.544013104319573,,
220,18.802235896972167,12.874076570510864,-27.634651452394433,15.058825905921633
221,-24.652576811586897,12.890579004764557,,
222,297.0076656576099,13.739591786735936,,
223,-789.686666407226,12.50415373278446,,
224,252.19961463309497,18.750786526941916,,
225,74.96695318886869,13.329503545880318,,
226,-101.07414979216347,12.279258889524945,,
227,23.11420952449774,15.504152260661126,,
228,2.3749571539390217,15.328709954498736,,
229,-56.206617356437704,15.459330195784569,,
230,-56.88925962803434,14.320263347387314,,
231,-20.71201184860496,15.774207466721535,,
232,-126.28028554135825,12.753934849739075,,
233,-114.08976147415083,16.870314389586447,,
234,-62.35472687605689,16.003751859784128,,
235,-44.978523108047945,13.950667952302247,,
236,-46.01553548915657,15.93706944489479,,
237,-106.29595845916603,15.82815679359436,,
238,-104.53774552741054,15.90406239607248,,
239,-47.63345641003377,14.07394931936264,,
240,107.31545036658743,15.7739817064305,114.86336936089131,79.65513655254966
241,160.99346897412627,12.53134150092685,,
242,132.73201346979414,13.730295010111789,,
243,-91.7466811144918,14.979164350390434,,
244,122.26980309710626,16.439281020845687,,
245,37.73147722990112,16.12169048118591,,
246,124.9829416914613,12.054881192363816,,
247,-38.665749359770146,14.24209970986843,,
248,53.561565949746026,14.547426331400871,,
249,4.262547345955097,14.133754619598388,,
250,85.88336089825086,17.05563767011455,,
251,165.54832784396908,11.753043454746868,,
252,202.9041322728907,16.540769251599933,,
253,-90.64752059899315,13.48395964628892,,
254,-28.321512284459473,14.268452157974243,,
255,-54.22024081397585,15.750939906597138,,
256,202.89924232923477,16.110314646840095,,
257,-49.34548173376882,15.231021774411202,,
258,5.702389851137354,15.157885952472686,,
259,-50.69473750202041,14.897079902410507,,
260,6.875448662702635,14.789811140656472,-39.81326364210288,21.646916001460127
261,-54.29230270279913,17.31706451189518,,
262,188.0513541589084,15.046265499893897,,
263,52.214150762518486,14.224332751989365,,
264,-42.129005719589706,17.07952791249752,,
265,208.4189835361897,13.23970636350666,,
266,178.84565877784527,11.699776949672003,,
267,86.3529550641089,13.0503827739954,,
268,2.8181134542380306,22.07165378332138,,
269,109.33796936559293,16.648639490389872,,
270,37.52508813167142,16.082751426815985,,
271,-155.40904608471948,13.417053970501577,,
272,-39.55231767414552,16.102309443712233,,
273,-148.6156725042771,9.896039936734342,,
274,-257.44874524443367,15.657014853575014,,
275,-56.898523723537465,15.517680144309997,,
276,-89.7169713693807,14.585819998383522,,
277,222.8175971250441,15.443167520132036,,
278,-21.05345358736299,20.725265576958655,,
279,18.70628844707196,15.550214043974876,,
280,30.75901068636524,14.454275041222573,184.13836079013623,40.886540873410276
281,230.8209784986612,17.75443454046507,,
282,-18.286133126106627,17.59920515358448,,
283,-59.37824258341882,18.08350559389591,,
284,-88.44674803972374,19.267081446170806,,
285,-123.07580948356313,14.535264759540558,,
286,-97.58464702075285,16.660017196655275,,
287,-115.63489223070607,26.88417817290718,,
288,-106.21818901264909,17.785812921404837,,
289,-8.015097034078394,14.1189018347885,,
290,-59.75140871026336,14.742241025447845,,
291,-101.60865852256163,17.239061412215232,,
292,-88.07171409917764,13.696151740074157,,
293,-102.97062918480076,16.70941198027134,,
294,-52.60787544407503,17.784453622091597,,
295,-79.03728374318644,19.872458701729773,,
296,-227.34637833834188,18.29809854165563,,
297,156.78995119541682,14.778687027771108,,
298,-62.44183510475087,24.216699079871177,,
299,-14.956476442672027,16.126953850444565,,
300,-56.67478877575596,20.791179777503014,-33.29425740223405,90.52766107273621
301,-70.38863317884727,18.497690190076828,,
302,150.90756637536938,20.053416387733993,,
303,122.24980345160942,18.217954444056527,,
304,170.91544686423492,14.571216426816658,,
305,-110.57377338506909,16.959155051231384,,
306,152.37704441733044,16.637023367933445,,
307,-111.86659418196886,18.224971059799195,,
308,-171.95302773282424,14.943300505056449,,
309,-48.0447285996334,18.334313547069375,,
310,-146.11115012465456,22.586663640887533,,
311,-4.764424943053362,18.343238159298895,,
312,-119.01582331526672,15.586051622687627,,
313,-23.457195585014055,18.91331016480923,,
314,-66.96400630079953,19.807235566152407,,
315,-53.42359702571528,15.02258629155159,,
316,-86.24574256729915,18.442190923810006,,
317,-70.32503735886108,16.575085230469703,,
318,-80.46587452498228,20.6833373234272,,
319,-76.70579658258873,16.205039128541948,,
320,28.491496942467645,15.3070517039299,-37.46041645708782,22.063969475620226
321,-362.98347399856004,18.09729111517469,,
322,-15.01189387207816,16.504701441526414,,
323,20.457769787136538,14.098104036331177,,
324,-33.83439335799545,17.43667958056927,,
325,-98.7869750440447,16.855474201321602,,
326,-101.29866602028454,17.63084538793564,,
327,-356.73851889009813,22.62658990583112,,
328,143.29144507394318,16.72663633489609,,
329,128.68514991270925,17.809889471695627,,
330,109.59355180311616,14.561077522673227,,
331,267.0676965077551,17.779804972690695,,
332,147.5410484748322,17.32735241872604,,
333,-39.7658314597511,16.889149165928362,,
334,4.221071553446027,18.074651852726937,,
335,-83.02132118549986,19.01205180811882,,
336,-41.02595501392241,16.410878960728645,,
337,21.935706980613887,20.2683480495139,,
338,136.09329528991003,19.539535317122937,,
339,-150.1522803477398,19.898026642188047,,
340,-217.3459115541629,20.47756068880965,-37.82686416597734,43.27556129712606
341,-75.85925371729347,18.000896490454675,,
342,-42.89644139800351,20.464391600835572,,
343,112.88209919521942,15.81421831494576,,
344,94.62664063234999,19.0851589988816,,
345,-13.902864813051483,15.655126942455768,,
346,-88.40130687732247,14.1185086029768,,
347,179.63261005281896,18.8767957978506,,
348,-21.558141717947592,15.09654336208105,,
349,-38.66794458279062,15.02895579612255,,
350,-120.63579070288725,14.76291529868247,,
351,21.07618255959965,16.978097970843315,,
352,-49.9277801601907,18.98018204295635,,
353,-81.43393792940954,18.345610760331155,,
354,-99.49109230492053,16.634590386677143,,
355,-16.695491073249613,16.938659197688104,,
356,167.0612474763199,17.47508780264751,,
357,-71.27048129283732,19.390486388683318,,
358,-58.38996915316982,16.542255192399026,,
359,-76.84905898735028,17.046852388858795,,
360,-56.54293585824554,16.313192237496377,-55.396690223378826,9.314812957876175
361,-27.50934727445818,15.617711003890818,,
362,-28.81119804181562,17.474164833307267,,
363,-83.18217723877527,15.718736976742745,,
364,-85.53551407592734,16.951887520790102,,
365,-115.5348547295266,16.38103578400612,,
366,-76.11762492182766,14.958692561626433,,
367,-59.289446507001394,14.527965106487274,,
368,258.280353865312,21.53333813152956,,
369,-403.4826347815242,16.218537393436637,,
370,-57.20996038776278,16.507989527225494,,
371,-53.2093744358337,17.636770673632622,,
372,-42.21896953432702,16.670507090687753,,
373,-37.217503260366534,16.70758537876606,,
374,-21.49945373107976,14.245222464561463,,
375,-38.72350863384837,17.72874095451832,,
376,-21.665600182916656,18.3265402687788,,
377,-32.45708749521756,16.710360660910606,,
378,-36.900733418256344,16.25064532530308,,
379,-50.051551622564936,17.08146390593052,,
380,-193.23493842217178,22.968001595064372,-61.28438834903934,33.08935074598377
381,198.00532100493723,15.589012760600188,,
382,-90.25634400162315,14.496740650722625,,
383,4.130919266328223,15.86475728404522,,
384,139.69075692488587,17.764522257604096,,
385,-76.30998194171578,16.03672121655941,,
386,85.9690247086763,13.80982123118395,,
387,110.6585375287302,13.45373610317837,,
388,-31.734886237444183,18.79108396232128,,
389,-74.59029167625086,16.704022282719613,,
390,206.85268267388705,17.80478524670619,,
391,-116.02673947889868,15.406980959892273,,
392,-69.22403874281555,14.763438272237778,,
393,-48.885884878485,16.078725658774378,,
394,-19.655855646726565,15.189951028943062,,
395,-75.56527146017787,19.62538274294138,,
396,-48.743546232561755,13.405660374999046,,
397,-67.69221931333882,14.89040025025606,,
398,-87.24008052276602,18.01940374314785,,
399,-74.71481923970792,14.451140373587608,,
400,-320.4654228838995,16.457849664088943,-56.03291402517842,136.36732798508413
401,-46.86656189691717,18.864530505418777,,
402,-306.13637241748114,14.98775208670629,,
403,-95.38732851944327,10.465215782115333,,
404,-106.3818579173044,16.160695233128287,,
405,-67.49027260934125,13.494744327020001,,
406,175.84866909879491,14.655672130407766,,
407,154.08752282641078,17.619838340764396,,
408,201.33187857509233,17.373232306331715,,
409,168.83395264691197,16.001381057144854,,
410,-23.179260626485316,21.367888392520552,,
411,-70.27851996246204,24.86523362580273,,
412,-64.36069419002176,17.373829422950745,,
413,-53.31091702850697,15.11019903372142,,
414,-26.104153260887514,21.528861024577147,,
415,-162.08464603754922,18.540076417446137,,
416,213.79575799923413,21.145603394031525,,
417,-6.282802623154879,9.51562367522784,,
418,169.09566413336609,17.81839581227406,,
419,200.02062771672547,15.925272863184377,,
420,-21.57388003922361,13.615607831378778,70.0617100347769,123.31685467775199
421,-0.6555053421621437,19.125732247521277,,
422,-72.48632611850178,17.659849105534217,,
423,104.7621740517528,15.238086411188853,,
424,207.73666939853268,14.89533616820718,,
425,208.2676989692622,23.053158508917697,,
426,194.5741008834383,15.840567955110647,,
427,-174.92382893262715,13.565926840452299,,
428,238.5795602358877,29.374840310511697,,
429,152.34323615492676,16.96395440723585,,
430,222.3188480486279,17.057008996987953,,
431,-19.385068095820984,22.46896412354389,,
432,-73.65233569085848,12.390558830404704,,
433,-72.00121803015392,17.039698813080786,,
434,199.09435697354064,20.48009415110238,,
435,115.18500142623617,15.562817128637164,,
436,0.5787525744846791,16.327718990087508,,
437,240.85782552110973,14.007224348344302,,
438,-122.23029954807723,20.329349527784046,,
439,-70.46813093235562,14.139814866399302,,
440,-32.98609354773369,19.63851363728516,73.33460518719801,134.36629851105175
441,-113.04438776102971,15.844842385073177,,
442,156.32450878036525,16.21071256767265,,
443,157.47693764061586,16.549874603656196,,
444,225.82457803571606,18.11648197392184,,
445,-21.9553152537828,19.291503661451205,,
446,61.45292989514506,17.38078859090805,,
447,-28.974889179406972,18.583451098918914,,
448,175.0130085416551,15.390874856956733,,
449,-35.73190042060601,20.158737856030463,,
450,201.19902014217456,17.798919694320016,,
451,19.426340482739008,12.761554904137888,,
452,208.99482987227702,15.961482126797948,,
453,-50.26081824532718,19.63967650437355,,
454,-95.26676953424627,20.347919352412223,,
455,-80.43827153954607,12.601445615992827,,
456,-6.436973480103063,21.329611096531153,,
457,37.07785166259498,12.817661796055788,,
458,-151.45623803485873,15.961728146866122,,
459,216.81223034058382,14.565801504680088,,
460,-74.2991773917366,14.517114897009353,-33.927167682545175,51.511828157604775
461,232.77284991215575,18.15392552945703,,
462,210.7867986100369,20.623706018645045,,
463,214.39210401900087,19.956221923033397,,
464,-13.22866173438283,21.90109059166908,,
465,31.060041824931062,25.859476985602544,,
466,-40.49346613310507,13.109569260948582,,
467,83.89797355210987,16.50719573597832,,
468,-81.48449890008106,16.411466773152352,,
469,-88.1164696267267,17.2698293582201,,
470,-78.57866257659448,21.758887362718582,,
471,-8.591372315578695,18.37825314822744,,
472,103.86818450269695,19.580592795150487,,
473,-92.67369016979164,16.597606038570405,,
474,151.00216375958541,18.35812699509238,,
475,-61.52683491240174,18.091558680534362,,
476,-70.93664673924783,18.165998494565486,,
477,-81.22639786543982,17.62123282432556,,
478,-52.52802902860096,15.991146693587304,,
479,-1.374346926164371,14.434710886120795,,
480,122.98233494584593,18.98458477177628,-92.41513600449537,40.64136629354884
481,-24.580555326548232,19.134067044854163,,
482,-84.09978027748116,18.05459525036812,,
483,-194.91934029994837,14.95221381063844,,
484,-111.75017832360919,23.83346633719217,,
485,-123.28433028828417,16.560943668046274,,
486,-151.85315159306612,17.83564376486353,,
487,-135.89630496530168,14.002636886867029,,
488,-130.55291789417703,19.632910315026628,,
489,-130.18003758266602,19.31186109277937,,
490,-145.4369961928268,20.896677047463516,,
491,-89.51276534124872,24.30162302558944,,
492,-157.22957170470158,19.767173451880005,,
493,-6.012633048376264,17.12590446794033,,
494,171.94248376126703,21.99709560915968,,
495,-42.84739879752747,20.135384453296663,,
496,-35.06100116822422,20.487630492448808,,
497,-29.70298656737566,21.771417481541633,,
498,82.07958401196976,20.13444993232363,,
499,-39.02160345602501,16.921468267917632,,
500,-74.62503722066714,19.345410198807716,-43.98792495444565,6.154337892474583
